# Архангельск / Осадки / 0-6ч, 6-24ч, 1-2 дня, 2-3 дня, 3-5 дней, 5-10 дней / UKMO (Британия)
# n=242, порог дождя = 0.2 мм
# POD=0.8923076923076924, FAR=0.2214765100671141, CSI=0.7116564417177914, MAE=2.298 мм, bias=+1.099 мм
# CSI = hits / (hits + misses + false_alarms); hit = прогноз>=порога И факт>=порога
# «Общий» = объединённый пул пар из периодов: 0-6ч, 6-24ч, 1-2 дня, 2-3 дня, 3-5 дней, 5-10 дней - метрика посчитана заново по всему пулу, а не усреднена по периодам
#
bucket,fetched_at,valid_time,lead_hours,forecast,observed,error
2-3 дня,2026-08-07T10:39:14Z,2026-08-10T03:00:00Z,64.3,0.0,0.0,0.0
2-3 дня,2026-08-07T16:51:54Z,2026-08-10T03:00:00Z,58.1,0.0,0.0,0.0
2-3 дня,2026-08-07T22:45:57Z,2026-08-10T03:00:00Z,52.2,0.0,0.0,0.0
2-3 дня,2026-08-07T23:19:23Z,2026-08-10T03:00:00Z,51.7,0.0,0.0,0.0
2-3 дня,2026-08-07T16:51:54Z,2026-08-10T15:00:00Z,70.1,0.0,0.0,0.0
2-3 дня,2026-08-07T22:45:57Z,2026-08-10T15:00:00Z,64.2,0.3,0.0,0.3
2-3 дня,2026-08-07T23:19:23Z,2026-08-10T15:00:00Z,63.7,0.3,0.0,0.3
2-3 дня,2026-08-08T04:50:53Z,2026-08-10T15:00:00Z,58.2,0.3,0.0,0.3
2-3 дня,2026-08-08T10:18:13Z,2026-08-10T15:00:00Z,52.7,0.0,0.0,0.0
2-3 дня,2026-08-08T04:50:53Z,2026-08-11T03:00:00Z,70.2,0.0,0.0,0.0
2-3 дня,2026-08-08T10:18:13Z,2026-08-11T03:00:00Z,64.7,0.0,0.0,0.0
2-3 дня,2026-08-08T22:37:20Z,2026-08-11T03:00:00Z,52.4,0.0,0.0,0.0
2-3 дня,2026-08-08T22:37:20Z,2026-08-11T15:00:00Z,64.4,7.5,0.1,7.4
2-3 дня,2026-08-09T04:59:03Z,2026-08-11T15:00:00Z,58.0,7.5,0.1,7.4
2-3 дня,2026-08-09T10:19:29Z,2026-08-11T15:00:00Z,52.7,7.5,0.1,7.4
2-3 дня,2026-08-09T12:41:38Z,2026-08-11T15:00:00Z,50.3,7.5,0.1,7.4
2-3 дня,2026-08-09T12:45:53Z,2026-08-11T15:00:00Z,50.2,7.5,0.1,7.4
2-3 дня,2026-08-09T12:48:15Z,2026-08-11T15:00:00Z,50.2,7.5,0.1,7.4
2-3 дня,2026-08-09T04:59:03Z,2026-08-12T03:00:00Z,70.0,6.3,5.0,1.3
2-3 дня,2026-08-09T10:19:29Z,2026-08-12T03:00:00Z,64.7,6.3,5.0,1.3
2-3 дня,2026-08-09T12:41:38Z,2026-08-12T03:00:00Z,62.3,6.3,5.0,1.3
2-3 дня,2026-08-09T12:45:53Z,2026-08-12T03:00:00Z,62.2,6.3,5.0,1.3
2-3 дня,2026-08-09T12:48:15Z,2026-08-12T03:00:00Z,62.2,6.3,5.0,1.3
2-3 дня,2026-08-09T16:31:44Z,2026-08-12T03:00:00Z,58.5,7.5,5.0,2.5
2-3 дня,2026-08-09T22:39:09Z,2026-08-12T03:00:00Z,52.3,14.5,5.0,9.5
3-5 дней,2026-08-06T09:50:07Z,2026-08-09T15:00:00Z,77.2,1.2,0.6,0.6
3-5 дней,2026-08-06T09:59:18Z,2026-08-09T15:00:00Z,77.0,1.2,0.6,0.6
3-5 дней,2026-08-06T10:08:26Z,2026-08-09T15:00:00Z,76.9,1.2,0.6,0.6
3-5 дней,2026-08-06T10:47:54Z,2026-08-09T15:00:00Z,76.2,1.2,0.6,0.6
3-5 дней,2026-08-06T11:30:42Z,2026-08-09T15:00:00Z,75.5,1.2,0.6,0.6
